PID,Renewal_ID,License_ID,Customer_ID,Product_ID,Renewal_Date,Previous_Contract_Value,New_Contract_Value,Renewal_Type,Renewal_Duration,Discount_Applied,Renewal_Status,Negotiation_Days,Decision_Maker_Change,Competitive_Threat,Upsell_Opportunity,Cross_sell_Products
PID-F66B74B1C90D,R004333,L002914,C00387,P00094,2024-08-26,26325,31063.5,Manual,1095,7,Pending,23,True,True,False,3
PID-EC3FAB7E223E,R004334,L002914,C00387,P00094,2026-08-26,26325,24745.5,Manual,730,9,Pending,11,False,True,False,2
PID-1723E40BBC6F,R004335,L002915,C00387,P00092,2025-04-06,27900,24273.0,Negotiated,1095,9,Completed,21,True,False,False,1
PID-B2E434A5F123,R004336,L002916,C00387,P00030,2023-04-27,6916,6362.72,Automatic,1095,15,Pending,8,False,True,False,1
PID-E5E3BD7F8B35,R004337,L002916,C00387,P00030,2024-04-26,6916,5947.76,Manual,365,5,Pending,15,False,False,False,0
PID-646117DAD79F,R004338,L002917,C00387,P00029,2021-08-30,105625,114075.0,Automatic,365,17,Completed,28,False,False,False,1
PID-6BEBAA98D868,R004339,L002917,C00387,P00029,2021-09-29,105625,86612.5,Negotiated,1095,24,Completed,24,False,True,False,2
PID-760B02C8DFC5,R004340,L002917,C00387,P00029,2021-10-29,105625,92950.0,Negotiated,365,10,Completed,23,False,False,True,2
PID-8781281B97E1,R004341,L002919,C00387,P00053,2023-04-17,144240,138470.4,Negotiated,1095,2,Completed,13,True,True,False,2
PID-9384E015475C,R004342,L002919,C00387,P00053,2024-04-16,144240,115392.0,Negotiated,365,25,Completed,27,False,True,True,1
PID-6B323B646D84,R004343,L002923,C00387,P00057,2025-02-09,22692,22011.24,Automatic,730,2,Completed,17,False,True,False,1
PID-908B95CB8223,R004344,L002923,C00387,P00057,2027-02-09,22692,25415.04,Automatic,1095,4,Completed,8,False,False,False,2
PID-860E5A2604EA,R004345,L002924,C00387,P00059,2023-11-03,108678,127153.26,Automatic,730,8,Completed,7,False,True,True,2
PID-0D499B068BB3,R004346,L002926,C00388,P00272,2023-08-30,20880,19627.2,Automatic,730,11,Completed,1,False,True,True,2
PID-6D61F9DAEB7A,R004347,L002927,C00388,P00271,2024-11-20,202207,188052.51,Negotiated,730,0,Completed,30,True,True,False,3
PID-DEEE642CF95D,R004348,L002927,C00388,P00271,2025-02-18,202207,194118.72,Manual,365,23,Completed,11,False,False,False,2
PID-83E346FDF602,R004349,L002927,C00388,P00271,2025-05-19,202207,177942.16,Automatic,1095,24,Pending,24,False,True,True,3
PID-0C8D368FB8B6,R004350,L002928,C00388,P00032,2023-11-18,183374,152200.42,Manual,1095,3,Declined,27,False,False,False,3
PID-F36653AA4A91,R004351,L002928,C00388,P00032,2024-02-16,183374,150366.68,Negotiated,730,20,Pending,20,True,False,True,1
PID-9AFAC272DB8E,R004352,L002928,C00388,P00032,2024-05-16,183374,205378.88,Manual,730,23,Pending,18,False,True,True,0
PID-B0AE1469F439,R004353,L002929,C00388,P00033,2021-08-29,37647,39905.82,Manual,365,2,Completed,22,True,False,True,2
PID-9441A3E76458,R004354,L002929,C00388,P00033,2022-08-29,37647,35764.65,Negotiated,1095,19,Pending,21,True,False,True,0
PID-8F18CC609276,R004355,L002931,C00389,P00156,2024-03-13,141688,131769.84,Automatic,1095,10,Pending,9,True,False,True,2
PID-D7E7DB3C6BDF,R004356,L002932,C00390,P00094,2025-03-18,17901,14678.82,Automatic,730,18,Completed,12,True,False,False,0
PID-9599131DC6C8,R004357,L002934,C00390,P00093,2020-04-18,13356,11619.72,Automatic,365,14,Pending,10,False,False,True,0
PID-33A8414F60D9,R004358,L002935,C00391,P00259,2020-10-19,148741,171052.15,Negotiated,1095,20,Pending,9,True,False,False,1
PID-CCADE501AC82,R004359,L002936,C00391,P00260,2024-03-18,38394,41465.52,Automatic,365,0,Pending,27,False,False,True,1
PID-8511F920FAAE,R004360,L002936,C00391,P00260,2025-03-18,38394,41849.46,Negotiated,1095,20,Declined,1,False,True,False,3
PID-520709312CCA,R004361,L002936,C00391,P00260,2026-03-18,38394,35322.48,Negotiated,1095,8,Declined,23,False,True,False,2
PID-A59488EB2AB7,R004362,L002937,C00391,P00096,2024-12-26,212139,197289.27,Manual,1095,21,Pending,11,False,False,False,1
PID-9B991A8F9FA3,R004363,L002937,C00391,P00096,2025-12-26,212139,205774.83,Automatic,1095,25,Pending,29,False,True,True,2
PID-8946C4EA5B9D,R004364,L002937,C00391,P00096,2026-12-26,212139,226988.73,Negotiated,365,7,Completed,12,False,False,True,1
PID-7E3DC8972BB7,R004365,L002939,C00391,P00149,2024-02-23,167895,179647.65,Negotiated,730,14,Pending,2,False,False,True,2
PID-E25E1673899F,R004366,L002939,C00391,P00149,2025-02-22,167895,141031.8,Negotiated,730,22,Completed,28,True,True,True,3
PID-429A56D02F00,R004367,L002939,C00391,P00149,2026-02-22,167895,174610.8,Automatic,1095,20,Declined,19,False,True,True,1
PID-0A7D7800F85A,R004368,L002940,C00392,P00034,2023-02-19,76593,75827.07,Automatic,730,2,Declined,30,False,True,True,0
PID-1D79DE3F3F31,R004369,L002940,C00392,P00034,2023-03-21,76593,65104.05,Negotiated,365,3,Declined,16,True,False,True,0
PID-8DC6A429643B,R004370,L002940,C00392,P00034,2023-04-20,76593,79656.72,Negotiated,1095,9,Pending,15,False,True,True,0
PID-8AFC5B3AB73B,R004371,L002941,C00392,P00031,2023-04-08,51984,51464.16,Automatic,1095,14,Completed,1,True,True,False,1
PID-9EC022D54FB7,R004372,L002941,C00392,P00031,2024-04-07,51984,49904.64,Negotiated,730,2,Pending,21,True,True,False,0
PID-B0B078A6EC7E,R004373,L002943,C00392,P00099,2023-08-15,13464,12656.16,Manual,730,13,Completed,23,False,False,True,1
PID-C1345407C5F6,R004374,L002943,C00392,P00099,2023-11-13,13464,13733.28,Negotiated,1095,2,Completed,19,False,False,False,2
PID-E3687339E360,R004375,L002943,C00392,P00099,2024-02-11,13464,14137.2,Manual,1095,16,Pending,21,False,True,True,2
PID-BB3D21F688BC,R004376,L002944,C00392,P00098,2021-04-01,149810,179772.0,Automatic,1095,18,Completed,10,False,False,False,2
PID-8C6FB673791D,R004377,L002946,C00392,P00227,2023-12-09,51450,61225.5,Manual,730,0,Completed,15,True,False,False,0
PID-B053BA7E21E0,R004378,L002947,C00392,P00265,2023-11-10,36425,39339.0,Negotiated,365,20,Declined,17,False,True,False,1
PID-E7966999264E,R004379,L002949,C00392,P00146,2022-03-19,93411,108356.76,Negotiated,1095,12,Completed,14,True,False,True,0
PID-1ECA6DCFE67B,R004380,L002949,C00392,P00146,2024-03-18,93411,89674.56,Automatic,365,2,Completed,0,True,False,True,0
PID-35065ED5252B,R004381,L002949,C00392,P00146,2026-03-18,93411,110224.98,Negotiated,365,1,Declined,12,False,True,False,0
PID-7F45814E06B3,R004382,L002950,C00392,P00026,2023-12-07,35773,41496.68,Automatic,1095,16,Completed,27,False,True,False,0
PID-418A3BEC2272,R004383,L002950,C00392,P00026,2024-12-06,35773,36130.73,Negotiated,730,23,Pending,4,False,True,True,3
PID-745436F4CF25,R004384,L002950,C00392,P00026,2025-12-06,35773,42212.14,Negotiated,365,1,Completed,11,True,True,False,0
PID-70301351B1E2,R004385,L002951,C00392,P00027,2025-09-13,32552,38411.36,Automatic,365,6,Completed,30,True,False,True,1
PID-0236F000EA89,R004386,L002951,C00392,P00027,2028-09-12,32552,39062.4,Negotiated,1095,5,Completed,11,True,False,False,2
PID-B39F89E81060,R004387,L002951,C00392,P00027,2031-09-12,32552,26367.12,Negotiated,730,9,Declined,2,False,True,True,3
PID-1B17EE56D2D7,R004388,L002952,C00393,P00157,2021-02-19,14301,12441.87,Manual,365,15,Pending,17,False,False,True,3
PID-4893B772AF46,R004389,L002953,C00393,P00158,2024-10-21,341700,293862.0,Manual,730,4,Pending,11,False,True,False,3
PID-31FDD9787043,R004390,L002953,C00393,P00158,2024-11-20,341700,334866.0,Manual,365,5,Declined,23,False,True,True,0
PID-86D2AC1D1179,R004391,L002953,C00393,P00158,2024-12-20,341700,273360.0,Manual,1095,18,Completed,3,False,False,False,2
PID-91FFAF021B39,R004392,L002954,C00393,P00156,2023-06-27,69776,69776.0,Negotiated,730,10,Declined,28,True,True,True,0
PID-CE27C9A191CE,R004393,L002954,C00393,P00156,2023-09-25,69776,65589.44,Manual,730,7,Declined,19,True,False,False,2
PID-61F936C10454,R004394,L002954,C00393,P00156,2023-12-24,69776,83731.2,Negotiated,365,4,Declined,22,False,True,False,3
PID-64E4A88B409D,R004395,L002955,C00393,P00096,2021-12-27,7290,6779.7,Negotiated,730,15,Pending,9,True,False,False,1
PID-FA1279A26EB2,R004396,L002955,C00393,P00096,2022-12-27,7290,6123.6,Manual,730,0,Completed,15,True,True,True,3
PID-568115373F09,R004397,L002955,C00393,P00096,2023-12-27,7290,8602.2,Negotiated,730,8,Declined,13,False,False,False,0
PID-D556D347CDA2,R004398,L002956,C00393,P00232,2025-07-22,12189,9873.09,Negotiated,1095,23,Declined,20,False,False,True,0
PID-0E310CCA62DD,R004399,L002956,C00393,P00232,2026-07-22,12189,12432.78,Negotiated,730,5,Declined,3,True,False,False,2
PID-27B54F1F25FD,R004400,L002956,C00393,P00232,2027-07-22,12189,13164.12,Negotiated,730,13,Completed,18,True,False,True,2
PID-F5814019CB15,R004401,L002958,C00393,P00231,2024-01-14,247260,252205.2,Manual,730,22,Pending,1,False,False,False,3
PID-4DA63FA3FD55,R004402,L002958,C00393,P00231,2024-04-13,247260,262095.6,Manual,1095,14,Pending,27,True,False,False,3
PID-2CC01825A9A2,R004403,L002959,C00394,P00031,2022-07-28,121068,119857.32,Automatic,730,12,Declined,11,True,True,False,2
PID-09C8E89F9B28,R004404,L002959,C00394,P00031,2024-07-27,121068,138017.52,Automatic,1095,20,Declined,24,False,True,False,2
PID-920AB82ADC69,R004405,L002960,C00394,P00032,2024-06-17,14564,17331.16,Automatic,730,19,Pending,8,False,True,False,0
PID-15119F4C9089,R004406,L002961,C00394,P00156,2021-06-15,37024,36283.52,Manual,365,14,Pending,6,True,True,True,0
PID-979A932968CE,R004407,L002961,C00394,P00156,2021-09-13,37024,32951.36,Negotiated,1095,0,Declined,12,True,True,True,3
PID-EB5145CBE602,R004408,L002962,C00394,P00037,2021-07-16,65989,73247.79,Manual,730,16,Completed,23,False,True,False,2
PID-BB5FF765FDA2,R004409,L002963,C00395,P00028,2023-08-25,184667,175433.65,Manual,730,21,Declined,27,True,False,True,0
PID-1AAD91E5A9DE,R004410,L002963,C00395,P00028,2024-08-24,184667,177280.32,Negotiated,365,14,Completed,0,False,True,True,2
PID-2C6391EEF031,R004411,L002963,C00395,P00028,2025-08-24,184667,151426.94,Manual,730,2,Declined,10,True,True,False,2
PID-BEAF73D360C1,R004412,L002964,C00395,P00025,2021-06-23,37232,37976.64,Automatic,730,11,Pending,8,False,False,False,2
PID-FE9850340C62,R004413,L002966,C00395,P00001,2021-11-20,3732,3694.68,Manual,1095,8,Pending,10,False,True,False,1
PID-8CF106BF53C9,R004414,L002967,C00395,P00070,2024-07-07,9774,9578.52,Manual,730,21,Declined,14,True,True,False,3
PID-702783D04782,R004415,L002967,C00395,P00070,2025-07-07,9774,8307.9,Manual,730,9,Pending,25,False,False,True,1
PID-6F4980D5680F,R004416,L002967,C00395,P00070,2026-07-07,9774,9089.82,Negotiated,730,24,Completed,17,True,True,True,2
PID-AE6228E700CC,R004417,L002969,C00395,P00065,2024-12-22,136269,117191.34,Automatic,1095,20,Pending,13,False,False,True,0
PID-81A54E31D698,R004418,L002969,C00395,P00065,2025-12-22,136269,134906.31,Automatic,365,24,Declined,30,True,False,True,2
PID-BB553514FC0B,R004419,L002969,C00395,P00065,2026-12-22,136269,118554.03,Negotiated,730,9,Pending,28,False,False,True,2
PID-CD326D34FB56,R004420,L002971,C00395,P00072,2024-12-09,263506,226615.16,Manual,730,17,Completed,2,False,False,False,3
PID-29D1CC8984B8,R004421,L002971,C00395,P00072,2025-12-09,263506,287221.54,Negotiated,1095,15,Pending,24,True,True,True,0
PID-57D9944EBA32,R004422,L002971,C00395,P00072,2026-12-09,263506,255600.82,Negotiated,1095,17,Pending,6,False,False,False,3
PID-BB312AB46A94,R004423,L002973,C00395,P00140,2024-02-04,62730,69630.3,Negotiated,1095,9,Declined,21,True,True,False,2
PID-B28CB5EA3D12,R004424,L002973,C00395,P00140,2025-02-03,62730,53947.8,Manual,730,3,Declined,29,False,True,True,2
PID-3F4588977F05,R004425,L002973,C00395,P00140,2026-02-03,62730,67748.4,Automatic,365,4,Declined,15,True,False,True,1
PID-ADD744550735,R004426,L002975,C00395,P00265,2024-03-03,99200,112096.0,Automatic,1095,2,Pending,17,True,True,False,1
PID-8B36E1D237A6,R004427,L002975,C00395,P00265,2024-06-01,99200,82336.0,Manual,365,19,Pending,1,True,False,True,1
PID-50EBF49F1161,R004428,L002976,C00395,P00267,2022-01-06,115635,128354.85,Manual,730,3,Declined,3,True,True,True,1
PID-FCE681493392,R004429,L002976,C00395,P00267,2023-01-06,115635,116791.35,Automatic,365,19,Declined,29,False,True,False,1
PID-88D6221289AF,R004430,L002976,C00395,P00267,2024-01-06,115635,126042.15,Automatic,1095,6,Pending,23,True,False,False,2
PID-487616748365,R004431,L002979,C00395,P00221,2023-07-17,20160,21772.8,Automatic,1095,7,Declined,16,False,False,False,0
PID-78262CB43E9B,R004432,L002980,C00395,P00023,2023-09-21,121584,104562.24,Automatic,1095,2,Completed,18,True,True,False,2
PID-33951C8E4FE2,R004433,L002980,C00395,P00023,2026-09-20,121584,144684.96,Manual,365,10,Pending,29,True,False,False,0
PID-D1781D736716,R004434,L002982,C00396,P00110,2024-04-22,42688,46956.8,Automatic,730,2,Pending,2,False,False,False,2
PID-AFD06788D461,R004435,L002983,C00396,P00208,2022-07-27,88560,81475.2,Automatic,1095,6,Declined,27,False,False,True,0
PID-F6F2C59BD693,R004436,L002983,C00396,P00208,2022-10-25,88560,77932.8,Negotiated,365,18,Completed,27,True,True,True,3
PID-086471AEC7E7,R004437,L002984,C00396,P00207,2024-12-08,56862,60273.72,Automatic,1095,4,Pending,20,False,True,False,2
PID-3DBB047258B2,R004438,L002984,C00396,P00207,2026-12-08,56862,45489.6,Automatic,730,17,Declined,3,True,False,True,2
PID-79745FBA4550,R004439,L002985,C00397,P00073,2024-07-31,40470,38851.2,Manual,730,0,Completed,19,True,True,True,2
PID-DE825FD38EDE,R004440,L002985,C00397,P00073,2024-08-30,40470,36423.0,Manual,1095,16,Completed,9,False,True,True,3
PID-EE211934E3AC,R004441,L002985,C00397,P00073,2024-09-29,40470,44517.0,Automatic,365,20,Declined,17,True,True,False,2
PID-1D82AA414FF2,R004442,L002986,C00397,P00072,2021-01-27,98366,90496.72,Manual,730,1,Declined,3,False,True,False,1
PID-FD69ECD99EB9,R004443,L002986,C00397,P00072,2021-02-26,98366,92464.04,Automatic,730,18,Declined,2,False,True,False,1
PID-FE41B930C84E,R004444,L002987,C00397,P00248,2022-04-22,61625,67787.5,Automatic,730,6,Completed,29,False,False,False,0
PID-75DF8E68A5FD,R004445,L002987,C00397,P00248,2024-04-21,61625,62857.5,Manual,365,14,Pending,21,True,True,True,3
PID-96BAB01B814E,R004446,L002987,C00397,P00248,2026-04-21,61625,59160.0,Manual,1095,16,Completed,26,False,False,False,2
PID-3A2D665863ED,R004447,L002988,C00397,P00240,2023-11-17,2193,2609.67,Automatic,1095,14,Pending,26,False,False,False,3
PID-2CF733F30D57,R004448,L002988,C00397,P00240,2024-02-15,2193,2258.79,Automatic,365,13,Declined,5,False,False,False,2
PID-BD117C9B5A48,R004449,L002988,C00397,P00240,2024-05-15,2193,2302.65,Automatic,1095,2,Pending,8,True,True,False,3
PID-FABBEAC7D9EC,R004450,L002989,C00397,P00250,2024-11-30,60435,68895.9,Negotiated,1095,10,Completed,9,True,False,False,1
PID-579D7BC1B243,R004451,L002990,C00397,P00059,2023-04-23,77364,81232.2,Automatic,1095,25,Pending,17,True,True,False,1
PID-99A5FAE3134B,R004452,L002990,C00397,P00059,2025-04-22,77364,92836.8,Automatic,730,3,Pending,18,False,False,False,2
PID-F4495C01D8A7,R004453,L002990,C00397,P00059,2027-04-22,77364,91289.52,Automatic,1095,13,Pending,20,False,True,False,0
PID-1B0E70816236,R004454,L002992,C00398,P00059,2021-08-25,198015,172273.05,Negotiated,1095,6,Completed,0,True,True,False,3
PID-2B2B44740357,R004455,L002993,C00398,P00058,2021-07-07,97240,92378.0,Negotiated,730,13,Declined,10,False,True,False,2
PID-6F606F52D2B3,R004456,L002993,C00398,P00058,2021-08-06,97240,111826.0,Automatic,1095,8,Completed,5,True,False,True,2
PID-DF1DAA4E16BF,R004457,L002994,C00398,P00057,2021-01-03,25132,21613.52,Automatic,730,14,Pending,29,False,True,True,1
PID-C489A48C96A3,R004458,L002994,C00398,P00057,2021-04-03,25132,29655.76,Manual,365,23,Completed,6,False,False,False,2
PID-0A51FE89D543,R004459,L002995,C00398,P00127,2021-02-28,73227,81281.97,Negotiated,1095,24,Pending,29,False,False,True,3
PID-6A20DD245CAD,R004460,L002995,C00398,P00127,2021-03-30,73227,60046.14,Negotiated,730,24,Pending,16,True,True,False,2
PID-19A33E90229C,R004461,L002995,C00398,P00127,2021-04-29,73227,84943.32,Automatic,365,10,Pending,29,False,True,False,2
PID-ACEAA796E5C1,R004462,L002997,C00398,P00129,2024-02-03,70932,63129.48,Manual,1095,3,Completed,17,True,False,False,3
PID-9D51B6A8A140,R004463,L002997,C00398,P00129,2026-02-02,70932,61710.84,Manual,365,18,Pending,19,True,True,True,0
PID-228D80378040,R004464,L002997,C00398,P00129,2028-02-02,70932,84409.08,Automatic,730,7,Pending,28,False,True,True,2
PID-AB8B0A424865,R004465,L002998,C00398,P00236,2021-05-13,118170,126441.9,Negotiated,365,19,Pending,10,False,True,True,3
PID-B97B1A976528,R004466,L002998,C00398,P00236,2021-06-12,118170,127623.6,Automatic,1095,13,Completed,11,False,True,False,0
PID-4A60F6E49436,R004467,L002998,C00398,P00236,2021-07-12,118170,96899.4,Automatic,730,24,Declined,24,False,True,False,0
PID-768746DC3165,R004468,L002999,C00398,P00179,2024-12-30,185409,165014.01,Negotiated,730,7,Completed,20,False,False,False,0
PID-A87DB297202B,R004469,L003002,C00398,P00267,2021-12-09,18976,16698.88,Manual,730,7,Completed,10,True,False,True,1
PID-D258D674B9F0,R004470,L003002,C00398,P00267,2022-01-08,18976,16888.64,Negotiated,730,15,Pending,13,False,True,True,2
PID-F1A253903F30,R004471,L003002,C00398,P00267,2022-02-07,18976,17457.92,Manual,730,17,Pending,25,True,True,False,0
PID-DB820CC3C927,R004472,L003003,C00398,P00266,2024-07-22,57629,50137.23,Automatic,365,17,Declined,25,False,False,False,0
PID-254FBDC7CA04,R004473,L003003,C00398,P00266,2026-07-22,57629,50713.52,Manual,730,5,Pending,5,False,True,True,0
PID-3226BB0EF1A6,R004474,L003003,C00398,P00266,2028-07-21,57629,57629.0,Negotiated,1095,10,Declined,1,False,True,True,1
PID-4DB27745A74B,R004475,L003007,C00399,P00002,2024-01-22,22406,18821.04,Automatic,730,25,Pending,13,False,False,True,0
PID-1F94A25FD3A3,R004476,L003007,C00399,P00002,2026-01-21,22406,18372.92,Negotiated,365,10,Completed,17,True,False,True,2
PID-40476ACA602E,R004477,L003007,C00399,P00002,2028-01-21,22406,25542.84,Negotiated,365,6,Completed,24,False,False,True,0
PID-396C4E6628FC,R004478,L003009,C00399,P00114,2022-01-27,142480,121108.0,Negotiated,365,5,Declined,14,True,False,False,0
PID-6E91FF70C92C,R004479,L003009,C00399,P00114,2023-01-27,142480,138205.6,Negotiated,1095,18,Declined,14,False,False,False,2
PID-F0903E9D6C1D,R004480,L003011,C00399,P00029,2020-05-03,47320,56310.8,Negotiated,1095,25,Declined,10,True,False,False,1
PID-F0F794189985,R004481,L003011,C00399,P00029,2020-06-02,47320,40222.0,Manual,365,19,Pending,22,False,False,True,0
PID-7F8C75360AEF,R004482,L003011,C00399,P00029,2020-07-02,47320,39748.8,Manual,1095,22,Declined,7,False,False,True,3
PID-9EA455265D6F,R004483,L003012,C00399,P00030,2024-02-16,5488,4555.04,Negotiated,365,9,Pending,23,True,True,False,2
PID-DAA004345F0D,R004484,L003012,C00399,P00030,2025-02-15,5488,5158.72,Manual,1095,19,Completed,15,False,False,True,2
PID-3E18816D2607,R004485,L003013,C00399,P00053,2022-12-08,114190,113048.1,Negotiated,730,11,Pending,27,False,True,False,0
PID-CEC2D80FA7A8,R004486,L003013,C00399,P00053,2024-12-07,114190,115331.9,Negotiated,365,13,Pending,8,True,True,False,0
PID-AD7F66FDAEF8,R004487,L003014,C00399,P00185,2024-12-14,63189,53078.76,Manual,1095,3,Completed,9,False,True,True,3
PID-8ADF6438AFC4,R004488,L003017,C00399,P00124,2023-11-13,66674,56006.16,Automatic,1095,20,Pending,17,True,False,False,2
PID-AB6A35D99CAF,R004489,L003017,C00399,P00124,2025-11-12,66674,62673.56,Automatic,1095,16,Completed,27,False,False,True,3
PID-1C138E83ECCA,R004490,L003018,C00399,P00122,2023-09-17,94068,107237.52,Manual,365,0,Declined,11,True,True,False,2
PID-55B888AC667D,R004491,L003018,C00399,P00122,2023-12-16,94068,94068.0,Negotiated,365,5,Pending,9,True,True,True,1
PID-C9286AA24E0E,R004492,L003019,C00399,P00090,2023-07-12,2214,2479.68,Automatic,1095,12,Declined,5,True,False,True,0
PID-535A461AC55D,R004493,L003020,C00399,P00087,2025-01-26,13600,14552.0,Automatic,1095,4,Completed,21,True,False,False,1
PID-5AA532584A36,R004494,L003020,C00399,P00087,2027-01-26,13600,12104.0,Negotiated,730,2,Pending,7,True,False,False,2
PID-9BF22BAEE1DA,R004495,L003020,C00399,P00087,2029-01-25,13600,11016.0,Negotiated,730,18,Pending,15,False,False,False,1
PID-799908DD92F8,R004496,L003022,C00400,P00037,2021-03-24,113124,109730.28,Automatic,1095,2,Pending,0,False,False,True,3
PID-E253C194883F,R004497,L003023,C00400,P00041,2026-03-23,14178,12193.08,Negotiated,730,13,Pending,15,False,True,False,1
PID-B69D1C25307B,R004498,L003025,C00401,P00268,2022-10-28,7194,6186.84,Automatic,1095,25,Completed,0,True,False,False,3
PID-B7A8257F6877,R004499,L003027,C00401,P00209,2024-11-07,71785,67477.9,Automatic,730,25,Completed,16,True,False,True,3
PID-12D06E9E4029,R004500,L003027,C00401,P00209,2025-11-07,71785,62452.95,Negotiated,1095,24,Declined,28,False,False,False,0
PID-620E973204A2,R004501,L003029,C00401,P00262,2020-10-28,164828,189552.2,Negotiated,730,20,Declined,23,False,True,True,3
PID-57245897B957,R004502,L003030,C00401,P00134,2023-04-02,7587,6297.21,Manual,365,9,Declined,25,True,False,True,3
PID-4DB6D9C0CEB4,R004503,L003031,C00401,P00137,2020-09-03,53280,62337.6,Automatic,730,4,Completed,21,True,False,True,3
PID-6F832E655BD8,R004504,L003031,C00401,P00137,2020-12-02,53280,50616.0,Manual,1095,8,Completed,24,True,False,True,0
PID-6FBF6622A7B4,R004505,L003031,C00401,P00137,2021-03-02,53280,60206.4,Automatic,1095,20,Completed,22,False,True,False,1
PID-94C6293B8147,R004506,L003032,C00401,P00136,2021-11-25,70656,65710.08,Negotiated,365,14,Completed,19,False,True,True,2
PID-806BC2CF4FF6,R004507,L003032,C00401,P00136,2021-12-25,70656,83374.08,Negotiated,365,16,Completed,19,False,False,False,3
PID-58A8A39F08EA,R004508,L003032,C00401,P00136,2022-01-24,70656,65003.52,Manual,1095,13,Completed,5,False,False,False,2
PID-C02EF721185A,R004509,L003033,C00401,P00097,2020-05-15,81408,96061.44,Manual,365,19,Declined,25,True,True,False,0
PID-2B320CF46435,R004510,L003034,C00401,P00096,2023-04-09,86751,85883.49,Automatic,365,6,Declined,14,False,True,True,3
PID-03271A234A9A,R004511,L003034,C00401,P00096,2023-07-08,86751,78075.9,Manual,730,1,Pending,6,True,False,False,1
PID-DAC6AE84FDBC,R004512,L003037,C00401,P00145,2024-11-09,218891,262669.2,Negotiated,1095,15,Completed,10,False,False,False,2
PID-CCB6D539EA99,R004513,L003037,C00401,P00145,2025-11-09,218891,262669.2,Manual,1095,22,Declined,17,True,True,True,1
PID-3C52B1BFB460,R004514,L003038,C00401,P00148,2026-12-09,29233,28940.67,Automatic,1095,23,Completed,8,False,True,False,0
PID-35861B4B3553,R004515,L003038,C00401,P00148,2028-12-08,29233,33033.29,Negotiated,730,5,Declined,27,False,False,True,2
PID-155364E164E8,R004516,L003039,C00401,P00146,2026-10-28,132696,119426.4,Manual,365,20,Declined,7,False,True,False,1
PID-3D67E03ED1CF,R004517,L003040,C00401,P00132,2020-07-06,78741,89764.74,Manual,365,8,Pending,22,True,False,True,3
PID-160F83080EE0,R004518,L003041,C00401,P00133,2021-12-29,21850,19665.0,Manual,1095,18,Declined,5,False,False,False,3
PID-97D8A40AAEE8,R004519,L003041,C00401,P00133,2022-03-29,21850,22068.5,Automatic,365,24,Completed,23,True,False,False,2
PID-752738E75CEC,R004520,L003042,C00401,P00230,2022-03-21,55319,60850.9,Negotiated,730,0,Declined,9,False,True,True,2
PID-C0AACE7DE988,R004521,L003042,C00401,P00230,2023-03-21,55319,59191.33,Automatic,365,15,Pending,23,True,True,True,3
PID-831AEF18325C,R004522,L003043,C00401,P00231,2025-08-27,49452,51430.08,Automatic,1095,3,Completed,3,True,False,False,0
PID-9B5C9C2683B0,R004523,L003043,C00401,P00231,2026-08-27,49452,55880.76,Negotiated,730,19,Declined,25,True,True,True,3
PID-7BE1448385E5,R004524,L003043,C00401,P00231,2027-08-27,49452,52913.64,Automatic,730,18,Declined,29,False,False,False,1
PID-20A39A7B654B,R004525,L003044,C00401,P00100,2025-04-01,45990,45990.0,Automatic,1095,13,Pending,7,False,False,False,1
PID-08ECF776FDA1,R004526,L003046,C00401,P00098,2020-12-20,71000,65320.0,Automatic,365,15,Declined,11,False,True,True,2
PID-7642091F4317,R004527,L003046,C00401,P00098,2021-03-20,71000,61060.0,Manual,1095,2,Declined,17,False,True,True,3
PID-0C92C506F7C5,R004528,L003046,C00401,P00098,2021-06-18,71000,68160.0,Negotiated,730,11,Pending,11,False,False,False,3
PID-0A6E427F5866,R004529,L003048,C00401,P00085,2025-12-29,63714,73271.1,Negotiated,730,16,Pending,7,True,True,True,2
PID-288C226BC4D9,R004530,L003050,C00402,P00079,2026-12-06,21186,20550.42,Negotiated,730,17,Completed,28,False,True,True,1
PID-059B6C3D6474,R004531,L003050,C00402,P00079,2028-12-05,21186,18643.68,Manual,365,11,Declined,8,False,False,False,3
PID-67C4DC9CF040,R004532,L003050,C00402,P00079,2030-12-05,21186,17372.52,Negotiated,730,4,Completed,1,True,True,True,3
PID-75231B41854C,R004533,L003052,C00402,P00129,2020-09-09,44718,44718.0,Negotiated,730,12,Completed,16,True,False,False,1
PID-1BB21BEF2092,R004534,L003052,C00402,P00129,2020-10-09,44718,43823.64,Negotiated,730,25,Completed,21,False,False,True,0
PID-184DD9437E1C,R004535,L003052,C00402,P00129,2020-11-08,44718,45612.36,Negotiated,1095,16,Pending,0,False,True,True,0
PID-C6857CC142CC,R004536,L003054,C00402,P00203,2024-12-27,58145,54074.85,Automatic,365,18,Completed,27,True,True,True,2
PID-F6FEF1C5183B,R004537,L003054,C00402,P00203,2026-12-27,58145,63378.05,Automatic,1095,17,Pending,7,False,True,False,3
PID-DD2C75FA6C73,R004538,L003055,C00402,P00138,2025-10-04,9280,10950.4,Negotiated,1095,4,Completed,22,False,True,True,1
PID-404C03A368AF,R004539,L003055,C00402,P00138,2028-10-03,9280,7516.8,Manual,730,2,Completed,25,False,False,False,3
