Renewal_ID,License_ID,Customer_ID,Product_ID,Renewal_Date,Previous_Contract_Value,New_Contract_Value,Renewal_Type,Renewal_Duration,Discount_Applied,Renewal_Status,Negotiation_Days,Decision_Maker_Change,Competitive_Threat,Upsell_Opportunity,Cross_sell_Products
R004121,L002774,C00370,P00208,2024-08-05,132512,135162.24,Manual,365,23,Completed,9,False,True,True,0
R004122,L002777,C00370,P00177,2022-09-23,58368,66539.52,Negotiated,1095,24,Pending,12,True,False,False,2
R004123,L002777,C00370,P00177,2024-09-22,58368,61870.08,Automatic,365,11,Completed,25,True,True,False,0
R004124,L002778,C00370,P00097,2022-07-11,512,522.24,Negotiated,730,10,Declined,15,False,True,True,2
R004125,L002779,C00371,P00064,2022-07-25,147780,147780.0,Negotiated,365,8,Pending,0,True,True,True,0
R004126,L002780,C00371,P00068,2022-01-07,8760,7446.0,Negotiated,1095,7,Pending,11,True,False,False,3
R004127,L002780,C00371,P00068,2022-02-06,8760,9460.8,Automatic,1095,16,Pending,28,True,False,True,0
R004128,L002781,C00372,P00079,2025-04-11,3638,2983.16,Manual,1095,6,Pending,0,False,True,False,0
R004129,L002782,C00372,P00078,2021-06-22,70312,73124.48,Manual,365,21,Declined,30,False,True,True,2
R004130,L002782,C00372,P00078,2021-09-20,70312,60468.32,Manual,365,9,Declined,17,True,False,True,3
R004131,L002783,C00373,P00079,2024-09-05,30174,27156.6,Manual,1095,9,Declined,16,True,True,False,1
R004132,L002783,C00373,P00079,2024-10-05,30174,31380.96,Negotiated,730,10,Completed,24,False,True,True,3
R004133,L002783,C00373,P00079,2024-11-04,30174,31079.22,Negotiated,730,25,Pending,7,False,True,False,0
R004134,L002784,C00373,P00078,2022-03-20,88360,74222.4,Automatic,365,7,Declined,25,False,False,False,0
R004135,L002784,C00373,P00078,2023-03-20,88360,91010.8,Automatic,730,15,Declined,26,False,False,True,2
R004136,L002784,C00373,P00078,2024-03-19,88360,88360.0,Automatic,1095,23,Completed,22,True,True,False,2
R004137,L002785,C00373,P00206,2021-06-21,180992,166512.64,Automatic,730,15,Declined,17,True,True,True,3
R004138,L002786,C00373,P00205,2024-02-17,205618,178887.66,Automatic,730,25,Completed,10,True,True,True,3
R004139,L002786,C00373,P00205,2024-05-17,205618,217955.08,Negotiated,730,4,Pending,16,False,False,False,1
R004140,L002786,C00373,P00205,2024-08-15,205618,220011.26,Manual,1095,11,Completed,18,True,True,False,1
R004141,L002787,C00373,P00204,2024-03-05,152376,123424.56,Negotiated,730,0,Declined,11,False,False,True,0
R004142,L002788,C00373,P00133,2024-06-16,28975,34190.5,Manual,730,20,Declined,26,True,False,True,2
R004143,L002788,C00373,P00133,2025-06-16,28975,29264.75,Automatic,730,9,Declined,0,True,False,False,0
R004144,L002788,C00373,P00133,2026-06-16,28975,29264.75,Negotiated,365,9,Completed,10,False,False,False,2
R004145,L002789,C00373,P00226,2022-12-28,97440,113030.4,Automatic,730,10,Declined,13,False,True,True,3
R004146,L002789,C00373,P00226,2023-12-28,97440,84772.8,Manual,730,9,Declined,28,False,True,True,3
R004147,L002791,C00373,P00225,2022-04-04,86828,93774.24,Automatic,730,16,Pending,19,True,False,False,3
R004148,L002791,C00373,P00225,2023-04-04,86828,82486.6,Automatic,730,25,Completed,18,False,True,False,1
R004149,L002791,C00373,P00225,2024-04-03,86828,80750.04,Negotiated,1095,16,Completed,23,False,False,True,3
R004150,L002794,C00374,P00022,2022-02-19,280545,331043.1,Automatic,365,6,Completed,30,True,True,True,1
R004151,L002794,C00374,P00022,2023-02-19,280545,235657.8,Automatic,1095,22,Pending,26,False,False,False,3
R004152,L002794,C00374,P00022,2024-02-19,280545,260906.85,Automatic,730,19,Declined,21,False,True,True,2
R004153,L002795,C00375,P00097,2024-11-05,79360,89676.8,Automatic,365,16,Completed,22,False,True,False,1
R004154,L002795,C00375,P00097,2026-11-05,79360,70630.4,Manual,1095,22,Declined,3,True,True,True,2
R004155,L002797,C00375,P00222,2023-04-13,88234,70587.2,Manual,365,20,Pending,15,False,True,True,3
R004156,L002797,C00375,P00222,2024-04-12,88234,78528.26,Manual,730,16,Declined,19,False,True,True,3
R004157,L002799,C00376,P00159,2022-02-11,60021,61821.63,Manual,365,11,Pending,1,True,False,False,2
R004158,L002799,C00376,P00159,2023-02-11,60021,56419.74,Manual,1095,10,Declined,22,True,False,False,3
R004159,L002800,C00376,P00138,2023-03-14,960,1017.6,Automatic,365,11,Pending,28,False,False,True,3
R004160,L002800,C00376,P00138,2023-04-13,960,1104.0,Manual,365,0,Pending,5,True,False,True,3
R004161,L002800,C00376,P00138,2023-05-13,960,835.2,Automatic,730,18,Pending,12,True,True,False,3
R004162,L002801,C00376,P00134,2025-06-01,11802,13926.36,Automatic,365,15,Declined,9,False,True,False,1
R004163,L002801,C00376,P00134,2026-06-01,11802,13100.22,Automatic,365,15,Declined,27,True,True,False,1
R004164,L002801,C00376,P00134,2027-06-01,11802,9559.62,Automatic,1095,14,Pending,7,True,True,False,1
R004165,L002802,C00376,P00137,2021-12-23,720,604.8,Manual,730,11,Declined,8,True,True,False,2
R004166,L002802,C00376,P00137,2022-12-23,720,864.0,Negotiated,730,8,Completed,22,False,False,True,3
R004167,L002802,C00376,P00137,2023-12-23,720,756.0,Manual,1095,23,Completed,16,True,True,False,0
R004168,L002803,C00376,P00097,2022-05-08,64512,71608.32,Negotiated,730,14,Completed,23,True,True,True,1
R004169,L002803,C00376,P00097,2023-05-08,64512,77414.4,Manual,365,8,Completed,15,True,False,True,1
R004170,L002804,C00376,P00267,2023-12-11,119786,126973.16,Negotiated,1095,9,Declined,28,False,True,False,2
R004171,L002804,C00376,P00267,2024-03-10,119786,129368.88,Negotiated,1095,0,Completed,24,True,False,True,3
R004172,L002805,C00376,P00266,2025-12-13,37169,34567.17,Automatic,365,11,Pending,28,False,True,True,1
R004173,L002805,C00376,P00266,2026-12-13,37169,42744.35,Manual,1095,7,Pending,14,False,False,False,2
R004174,L002805,C00376,P00266,2027-12-13,37169,37540.69,Automatic,365,19,Pending,0,False,False,False,2
R004175,L002806,C00376,P00090,2024-10-06,214758,212610.42,Negotiated,365,16,Pending,19,True,True,True,2
R004176,L002806,C00376,P00090,2025-10-06,214758,249119.28,Manual,1095,15,Pending,10,True,True,True,3
R004177,L002808,C00376,P00218,2026-12-11,48732,46295.4,Manual,730,21,Completed,22,True,True,False,0
R004178,L002809,C00376,P00214,2022-01-19,15696,18207.36,Negotiated,1095,20,Pending,3,True,True,False,1
R004179,L002809,C00376,P00214,2022-04-19,15696,17893.44,Negotiated,1095,22,Declined,0,False,True,True,0
R004180,L002809,C00376,P00214,2022-07-18,15696,16480.8,Manual,365,21,Completed,22,True,False,False,2
R004181,L002810,C00376,P00211,2021-12-31,2664,2157.84,Manual,365,6,Declined,19,True,False,False,0
R004182,L002810,C00376,P00211,2022-12-31,2664,2637.36,Manual,365,13,Declined,1,True,False,True,0
R004183,L002811,C00377,P00273,2023-09-05,7743,8517.3,Manual,1095,14,Completed,15,False,False,True,1
R004184,L002811,C00377,P00273,2024-09-04,7743,7743.0,Manual,730,6,Declined,29,True,True,True,3
R004185,L002812,C00377,P00274,2025-05-31,74472,65535.36,Automatic,1095,12,Declined,26,True,False,False,0
R004186,L002812,C00377,P00274,2027-05-31,74472,70748.4,Negotiated,365,4,Pending,27,False,False,False,0
R004187,L002812,C00377,P00274,2029-05-30,74472,71493.12,Negotiated,365,5,Declined,19,True,True,False,2
R004188,L002814,C00377,P00093,2025-02-16,40439,37203.88,Manual,730,22,Pending,9,True,False,False,2
R004189,L002815,C00377,P00162,2024-02-06,185420,172440.6,Manual,365,5,Declined,6,True,True,True,2
R004190,L002815,C00377,P00162,2025-02-05,185420,170586.4,Negotiated,730,22,Completed,23,False,True,True,1
R004191,L002817,C00377,P00159,2025-07-04,74100,76323.0,Negotiated,1095,17,Completed,27,False,True,True,0
R004192,L002817,C00377,P00159,2026-07-04,74100,60021.0,Automatic,730,12,Declined,16,True,False,False,2
R004193,L002817,C00377,P00159,2027-07-04,74100,69654.0,Manual,1095,13,Pending,0,False,False,False,0
R004194,L002818,C00377,P00218,2022-05-21,183924,209673.36,Manual,730,13,Pending,11,False,True,True,0
R004195,L002820,C00377,P00227,2022-05-01,26705,24835.65,Negotiated,730,19,Completed,29,True,True,False,3
R004196,L002820,C00377,P00227,2024-04-30,26705,29108.45,Manual,730,11,Pending,5,False,False,True,1
R004197,L002820,C00377,P00227,2026-04-30,26705,29642.55,Negotiated,730,12,Declined,5,True,True,True,1
R004198,L002821,C00377,P00268,2021-07-24,79134,64889.88,Manual,365,16,Completed,27,False,False,True,1
R004199,L002823,C00377,P00057,2022-05-22,39162,35245.8,Negotiated,365,4,Declined,1,True,False,True,0
R004200,L002823,C00377,P00057,2024-05-21,39162,34070.94,Automatic,730,15,Declined,17,True,True,False,0
R004201,L002823,C00377,P00057,2026-05-21,39162,44644.68,Automatic,1095,12,Completed,23,False,True,False,0
R004202,L002824,C00377,P00059,2025-12-22,49734,41776.56,Automatic,1095,15,Completed,12,False,True,False,0
R004203,L002824,C00377,P00059,2028-12-21,49734,53215.38,Negotiated,1095,12,Pending,15,True,False,False,3
R004204,L002824,C00377,P00059,2031-12-21,49734,46252.62,Automatic,1095,24,Declined,16,True,False,False,2
R004205,L002826,C00377,P00148,2021-10-02,191084,152867.2,Manual,365,9,Declined,0,True,True,True,0
R004206,L002826,C00377,P00148,2021-12-31,191084,154778.04,Automatic,365,12,Pending,15,False,True,False,0
R004207,L002826,C00377,P00148,2022-03-31,191084,192994.84,Negotiated,365,19,Declined,0,True,False,True,3
R004208,L002827,C00377,P00146,2022-08-26,69840,81712.8,Manual,1095,1,Declined,22,False,True,False,2
R004209,L002828,C00377,P00145,2024-05-02,137609,155498.17,Manual,730,7,Pending,23,True,True,True,2
R004210,L002829,C00378,P00162,2024-05-25,218270,253193.2,Manual,1095,20,Pending,30,True,True,False,1
R004211,L002830,C00378,P00030,2024-11-17,4676,4488.96,Automatic,365,8,Completed,3,False,True,False,0
R004212,L002831,C00378,P00059,2023-07-30,197094,224687.16,Manual,365,9,Pending,26,True,False,False,3
R004213,L002831,C00378,P00059,2023-08-29,197094,189210.24,Manual,730,5,Completed,22,False,True,True,2
R004214,L002832,C00378,P00057,2025-06-26,19154,20303.24,Negotiated,730,23,Declined,22,False,False,True,2
R004215,L002832,C00378,P00057,2026-06-26,19154,21069.4,Negotiated,365,15,Pending,10,False,False,False,3
R004216,L002833,C00378,P00058,2021-01-04,160072,129658.32,Manual,1095,18,Completed,29,False,True,False,3
R004217,L002833,C00378,P00058,2021-04-04,160072,179280.64,Automatic,730,4,Declined,25,True,True,True,2
R004218,L002833,C00378,P00058,2021-07-03,160072,187284.24,Negotiated,365,25,Pending,19,True,True,False,0
R004219,L002834,C00378,P00106,2020-09-24,3770,3732.3,Manual,365,19,Completed,12,True,True,True,0
R004220,L002835,C00378,P00078,2024-03-15,96256,77004.8,Negotiated,730,4,Completed,15,True,True,True,3
R004221,L002835,C00378,P00078,2025-03-15,96256,109731.84,Automatic,365,24,Completed,6,False,False,True,3
R004222,L002835,C00378,P00078,2026-03-15,96256,102993.92,Negotiated,365,2,Completed,14,False,False,True,0
R004223,L002836,C00379,P00131,2023-01-24,24231,25684.86,Automatic,730,2,Declined,12,True,True,True,0
R004224,L002838,C00379,P00082,2025-06-03,222376,231271.04,Manual,730,24,Declined,3,False,False,False,0
R004225,L002839,C00379,P00083,2022-01-16,20160,19152.0,Automatic,365,1,Declined,7,False,True,False,3
R004226,L002840,C00379,P00059,2024-06-19,201699,191614.05,Negotiated,365,18,Pending,25,False,True,False,2
R004227,L002840,C00379,P00059,2025-06-19,201699,169427.16,Negotiated,365,9,Completed,10,False,False,False,2
R004228,L002843,C00381,P00101,2023-02-28,211452,175505.16,Negotiated,1095,23,Declined,2,False,True,True,3
R004229,L002843,C00381,P00101,2024-02-28,211452,209337.48,Negotiated,730,18,Pending,9,False,False,False,2
R004230,L002844,C00381,P00100,2025-01-03,146000,167900.0,Manual,1095,11,Declined,24,False,True,True,2
R004231,L002844,C00381,P00100,2026-01-03,146000,167900.0,Automatic,730,22,Completed,28,True,False,True,0
R004232,L002846,C00382,P00071,2025-01-10,83832,73772.16,Manual,1095,0,Declined,22,True,True,False,3
R004233,L002846,C00382,P00071,2027-01-10,83832,79640.4,Negotiated,1095,4,Pending,10,True,False,True,2
R004234,L002847,C00382,P00066,2025-09-10,337134,273078.54,Manual,1095,20,Completed,7,False,True,True,2
R004235,L002847,C00382,P00066,2028-09-09,337134,377590.08,Negotiated,365,0,Pending,4,False,False,True,1
R004236,L002851,C00383,P00264,2020-03-20,66489,72473.01,Manual,365,21,Declined,6,True,True,True,2
R004237,L002851,C00383,P00264,2020-04-19,66489,72473.01,Automatic,1095,12,Pending,26,False,True,True,0
R004238,L002851,C00383,P00264,2020-05-19,66489,69148.56,Negotiated,365,20,Pending,17,True,True,True,0
R004239,L002853,C00383,P00265,2025-09-17,37200,38316.0,Negotiated,730,25,Pending,7,False,False,True,1
R004240,L002854,C00383,P00089,2022-06-27,56749,59586.45,Manual,365,25,Completed,18,True,True,False,1
R004241,L002855,C00383,P00088,2024-03-16,59731,65704.1,Manual,1095,9,Pending,0,True,True,False,3
R004242,L002856,C00383,P00271,2022-01-18,80353,91602.42,Negotiated,730,22,Completed,1,False,False,True,0
R004243,L002856,C00383,P00271,2023-01-18,80353,89995.36,Automatic,365,25,Completed,8,True,True,True,0
R004244,L002856,C00383,P00271,2024-01-18,80353,74728.29,Manual,1095,1,Pending,30,True,True,False,2
R004245,L002857,C00383,P00270,2025-06-12,58520,50912.4,Automatic,1095,2,Completed,1,True,False,False,1
R004246,L002858,C00383,P00274,2022-10-27,92448,82278.72,Automatic,1095,7,Declined,28,True,False,True,1
R004247,L002858,C00383,P00274,2024-10-26,92448,77656.32,Manual,365,17,Declined,26,True,False,True,3
R004248,L002858,C00383,P00274,2026-10-26,92448,85052.16,Manual,730,4,Completed,28,False,False,True,3
R004249,L002859,C00384,P00075,2023-06-22,63717,59256.81,Automatic,1095,12,Pending,11,True,False,True,2
R004250,L002859,C00384,P00075,2024-06-21,63717,73911.72,Automatic,365,0,Declined,8,True,True,True,1
R004251,L002859,C00384,P00075,2025-06-21,63717,72637.38,Negotiated,1095,9,Completed,13,True,True,False,3
R004252,L002860,C00384,P00072,2022-10-14,162986,193953.34,Manual,730,3,Declined,22,False,True,False,3
R004253,L002860,C00384,P00072,2023-01-12,162986,177654.74,Manual,730,6,Completed,16,True,True,False,0
R004254,L002862,C00384,P00003,2025-02-15,3376,3578.56,Automatic,365,11,Pending,7,True,False,True,0
R004255,L002863,C00384,P00012,2022-03-30,9834,10719.06,Manual,730,20,Completed,12,False,False,False,3
R004256,L002863,C00384,P00012,2022-04-29,9834,11702.46,Negotiated,365,5,Pending,2,False,True,False,1
R004257,L002864,C00384,P00042,2021-03-12,19896,20094.96,Automatic,1095,11,Completed,19,True,True,True,3
R004258,L002865,C00384,P00040,2025-06-27,135792,137149.92,Automatic,365,15,Declined,22,True,False,False,1
R004259,L002865,C00384,P00040,2027-06-27,135792,127644.48,Negotiated,1095,10,Declined,27,False,True,True,2
R004260,L002865,C00384,P00040,2029-06-26,135792,135792.0,Negotiated,730,11,Pending,17,True,False,True,2
R004261,L002866,C00384,P00122,2023-07-08,240396,206740.56,Manual,730,20,Declined,5,False,True,False,3
R004262,L002866,C00384,P00122,2023-08-07,240396,197124.72,Automatic,365,24,Declined,9,False,True,True,0
R004263,L002866,C00384,P00122,2023-09-06,240396,194720.76,Manual,1095,23,Pending,0,True,False,True,3
R004264,L002868,C00384,P00123,2022-06-04,181712,185346.24,Automatic,1095,20,Declined,29,True,True,True,1
R004265,L002868,C00384,P00123,2024-06-03,181712,196248.96,Automatic,1095,17,Completed,13,True,False,False,2
R004266,L002869,C00384,P00150,2022-11-13,49612,50604.24,Manual,730,2,Completed,24,False,False,False,2
R004267,L002869,C00384,P00150,2023-02-11,49612,50604.24,Negotiated,730,5,Completed,21,True,True,False,1
R004268,L002869,C00384,P00150,2023-05-12,49612,48619.76,Automatic,365,10,Declined,12,False,False,False,2
R004269,L002870,C00384,P00154,2022-06-10,175712,193283.2,Automatic,1095,21,Declined,21,False,True,True,1
R004270,L002870,C00384,P00154,2024-06-09,175712,172197.76,Negotiated,730,16,Pending,7,False,False,False,3
R004271,L002870,C00384,P00154,2026-06-09,175712,175712.0,Automatic,730,6,Declined,9,False,False,False,3
R004272,L002871,C00384,P00151,2024-10-15,15549,13527.63,Negotiated,1095,12,Completed,24,True,True,True,1
R004273,L002871,C00384,P00151,2025-01-13,15549,16326.45,Negotiated,730,11,Completed,8,True,False,True,1
R004274,L002871,C00384,P00151,2025-04-13,15549,14771.55,Manual,730,24,Completed,9,False,False,True,3
R004275,L002872,C00384,P00138,2023-02-01,22208,24872.96,Manual,365,9,Pending,7,True,False,True,1
R004276,L002872,C00384,P00138,2023-05-02,22208,25761.28,Automatic,365,7,Completed,22,True,False,True,1
R004277,L002873,C00384,P00136,2024-05-18,150696,180835.2,Negotiated,1095,11,Completed,5,False,True,True,2
R004278,L002873,C00384,P00136,2025-05-18,150696,129598.56,Negotiated,365,4,Pending,2,True,True,False,1
R004279,L002874,C00384,P00134,2021-10-18,95259,111453.03,Negotiated,730,5,Declined,28,False,True,False,3
R004280,L002874,C00384,P00134,2022-10-18,95259,96211.59,Manual,1095,4,Pending,18,False,True,False,3
R004281,L002875,C00384,P00227,2025-06-23,22050,21388.5,Automatic,730,4,Declined,25,False,True,True,1
R004282,L002875,C00384,P00227,2027-06-23,22050,25357.5,Negotiated,365,10,Declined,6,False,True,False,3
R004283,L002876,C00384,P00226,2021-12-09,120176,135798.88,Manual,365,17,Pending,30,False,False,True,0
R004284,L002877,C00384,P00214,2021-01-27,4796,5179.68,Automatic,365,18,Completed,14,True,True,False,2
R004285,L002877,C00384,P00214,2022-01-27,4796,5563.36,Negotiated,1095,16,Pending,15,True,False,False,1
R004286,L002878,C00384,P00213,2023-06-04,122750,127660.0,Negotiated,365,22,Declined,4,False,False,True,3
R004287,L002878,C00384,P00213,2023-09-02,122750,141162.5,Automatic,730,16,Completed,21,True,True,False,3
R004288,L002878,C00384,P00213,2023-12-01,122750,119067.5,Automatic,365,3,Declined,29,False,True,False,3
R004289,L002879,C00384,P00217,2022-03-18,188256,197668.8,Negotiated,365,25,Completed,14,True,True,True,3
R004290,L002879,C00384,P00217,2023-03-18,188256,193903.68,Manual,365,5,Declined,21,True,False,True,1
R004291,L002880,C00384,P00051,2024-05-28,22875,27221.25,Negotiated,730,0,Completed,18,False,True,True,0
R004292,L002880,C00384,P00051,2025-05-28,22875,22417.5,Automatic,365,7,Completed,6,False,False,False,1
R004293,L002880,C00384,P00051,2026-05-28,22875,26077.5,Manual,1095,0,Pending,12,True,True,True,0
R004294,L002881,C00384,P00053,2024-03-24,119599,136342.86,Negotiated,1095,7,Declined,21,True,True,True,1
R004295,L002884,C00384,P00141,2023-06-20,82360,71653.2,Automatic,365,21,Completed,7,True,False,False,0
R004296,L002884,C00384,P00141,2024-06-19,82360,70006.0,Negotiated,1095,21,Completed,10,False,True,True,0
R004297,L002885,C00384,P00111,2022-06-21,2934,3403.44,Negotiated,1095,20,Completed,24,False,True,True,2
R004298,L002885,C00384,P00111,2024-06-20,2934,2757.96,Automatic,730,14,Declined,24,True,True,False,2
R004299,L002885,C00384,P00111,2026-06-20,2934,2904.66,Negotiated,365,7,Declined,27,True,True,True,0
R004300,L002887,C00384,P00112,2022-12-02,1720,1479.2,Negotiated,1095,1,Completed,20,False,False,False,2
R004301,L002888,C00385,P00234,2025-02-26,209160,219618.0,Manual,365,14,Declined,2,True,False,False,1
R004302,L002888,C00385,P00234,2025-05-27,209160,184060.8,Negotiated,365,12,Pending,10,False,False,False,2
R004303,L002889,C00385,P00233,2025-10-10,85314,78488.88,Manual,365,12,Completed,22,True,False,True,1
R004304,L002889,C00385,P00233,2026-10-10,85314,76782.6,Automatic,730,2,Declined,28,True,False,True,0
R004305,L002891,C00385,P00038,2023-01-04,23904,25816.32,Manual,365,23,Completed,16,True,False,False,0
R004306,L002891,C00385,P00038,2023-02-03,23904,24621.12,Negotiated,1095,2,Declined,29,True,False,False,0
R004307,L002892,C00386,P00140,2021-09-24,101270,90130.3,Automatic,1095,23,Completed,13,True,True,True,2
R004308,L002893,C00386,P00141,2025-08-27,73776,62709.6,Negotiated,365,5,Declined,9,False,True,False,1
R004309,L002894,C00386,P00139,2021-09-29,100485,118572.3,Negotiated,365,19,Pending,17,True,True,True,1
R004310,L002894,C00386,P00139,2021-12-28,100485,99480.15,Automatic,365,8,Completed,0,True,False,False,3
R004311,L002894,C00386,P00139,2022-03-28,100485,107518.95,Manual,730,24,Declined,21,False,True,False,2
R004312,L002895,C00386,P00165,2023-10-10,150304,172849.6,Negotiated,365,8,Completed,10,False,True,True,0
R004313,L002895,C00386,P00165,2024-10-09,150304,142788.8,Manual,1095,2,Declined,10,True,True,False,0
R004314,L002896,C00386,P00232,2025-01-29,274611,288341.55,Manual,730,5,Completed,19,True,True,True,1
R004315,L002898,C00387,P00024,2024-03-11,215525,196127.75,Manual,365,3,Pending,1,False,True,False,2
R004316,L002901,C00387,P00216,2023-04-28,145314,170017.38,Negotiated,1095,19,Completed,7,False,True,False,0
R004317,L002901,C00387,P00216,2024-04-27,145314,152579.7,Automatic,1095,22,Pending,22,False,False,False,1
R004318,L002901,C00387,P00216,2025-04-27,145314,119157.48,Manual,1095,15,Pending,27,True,False,True,1
R004319,L002902,C00387,P00218,2023-12-01,91962,77248.08,Automatic,1095,16,Completed,28,False,True,False,3
R004320,L002902,C00387,P00218,2025-11-30,91962,96560.1,Negotiated,1095,0,Pending,16,False,False,False,0
R004321,L002903,C00387,P00143,2023-04-02,77648,84636.32,Manual,365,4,Pending,8,True,True,True,0
R004322,L002903,C00387,P00143,2024-04-01,77648,66000.8,Manual,1095,25,Completed,10,False,True,False,1
R004323,L002903,C00387,P00143,2025-04-01,77648,71436.16,Automatic,365,13,Pending,14,False,True,False,1
R004324,L002904,C00387,P00142,2020-09-09,106495,107559.95,Manual,730,5,Declined,8,False,True,True,3
R004325,L002904,C00387,P00142,2020-10-09,106495,92650.65,Negotiated,365,22,Completed,4,False,False,False,1
R004326,L002906,C00387,P00119,2024-09-13,83237,73248.56,Automatic,1095,19,Declined,6,True,False,True,1
R004327,L002906,C00387,P00119,2024-10-13,83237,69086.71,Automatic,365,22,Declined,19,False,True,True,3
R004328,L002909,C00387,P00140,2022-01-09,52070,51549.3,Manual,730,10,Pending,24,True,True,False,0
R004329,L002909,C00387,P00140,2023-01-09,52070,56235.6,Manual,365,7,Declined,28,True,False,True,0
R004330,L002910,C00387,P00221,2021-12-20,51200,45568.0,Automatic,730,2,Completed,7,False,True,True,1
R004331,L002913,C00387,P00101,2023-08-13,26826,22265.58,Negotiated,1095,21,Declined,24,False,False,False,3
R004332,L002914,C00387,P00094,2022-08-27,26325,28167.75,Negotiated,1095,15,Pending,29,False,False,False,1
R004333,L002914,C00387,P00094,2024-08-26,26325,31063.5,Manual,1095,7,Pending,23,True,True,False,3
R004334,L002914,C00387,P00094,2026-08-26,26325,24745.5,Manual,730,9,Pending,11,False,True,False,2
R004335,L002915,C00387,P00092,2025-04-06,27900,24273.0,Negotiated,1095,9,Completed,21,True,False,False,1
R004336,L002916,C00387,P00030,2023-04-27,6916,6362.72,Automatic,1095,15,Pending,8,False,True,False,1
R004337,L002916,C00387,P00030,2024-04-26,6916,5947.76,Manual,365,5,Pending,15,False,False,False,0
R004338,L002917,C00387,P00029,2021-08-30,105625,114075.0,Automatic,365,17,Completed,28,False,False,False,1
R004339,L002917,C00387,P00029,2021-09-29,105625,86612.5,Negotiated,1095,24,Completed,24,False,True,False,2
R004340,L002917,C00387,P00029,2021-10-29,105625,92950.0,Negotiated,365,10,Completed,23,False,False,True,2
R004341,L002919,C00387,P00053,2023-04-17,144240,138470.4,Negotiated,1095,2,Completed,13,True,True,False,2
R004342,L002919,C00387,P00053,2024-04-16,144240,115392.0,Negotiated,365,25,Completed,27,False,True,True,1
R004343,L002923,C00387,P00057,2025-02-09,22692,22011.24,Automatic,730,2,Completed,17,False,True,False,1
R004344,L002923,C00387,P00057,2027-02-09,22692,25415.04,Automatic,1095,4,Completed,8,False,False,False,2
R004345,L002924,C00387,P00059,2023-11-03,108678,127153.26,Automatic,730,8,Completed,7,False,True,True,2
R004346,L002926,C00388,P00272,2023-08-30,20880,19627.2,Automatic,730,11,Completed,1,False,True,True,2
R004347,L002927,C00388,P00271,2024-11-20,202207,188052.51,Negotiated,730,0,Completed,30,True,True,False,3
R004348,L002927,C00388,P00271,2025-02-18,202207,194118.72,Manual,365,23,Completed,11,False,False,False,2
R004349,L002927,C00388,P00271,2025-05-19,202207,177942.16,Automatic,1095,24,Pending,24,False,True,True,3
R004350,L002928,C00388,P00032,2023-11-18,183374,152200.42,Manual,1095,3,Declined,27,False,False,False,3
R004351,L002928,C00388,P00032,2024-02-16,183374,150366.68,Negotiated,730,20,Pending,20,True,False,True,1
R004352,L002928,C00388,P00032,2024-05-16,183374,205378.88,Manual,730,23,Pending,18,False,True,True,0
R004353,L002929,C00388,P00033,2021-08-29,37647,39905.82,Manual,365,2,Completed,22,True,False,True,2
R004354,L002929,C00388,P00033,2022-08-29,37647,35764.65,Negotiated,1095,19,Pending,21,True,False,True,0
R004355,L002931,C00389,P00156,2024-03-13,141688,131769.84,Automatic,1095,10,Pending,9,True,False,True,2
R004356,L002932,C00390,P00094,2025-03-18,17901,14678.82,Automatic,730,18,Completed,12,True,False,False,0
R004357,L002934,C00390,P00093,2020-04-18,13356,11619.72,Automatic,365,14,Pending,10,False,False,True,0
R004358,L002935,C00391,P00259,2020-10-19,148741,171052.15,Negotiated,1095,20,Pending,9,True,False,False,1
R004359,L002936,C00391,P00260,2024-03-18,38394,41465.52,Automatic,365,0,Pending,27,False,False,True,1
R004360,L002936,C00391,P00260,2025-03-18,38394,41849.46,Negotiated,1095,20,Declined,1,False,True,False,3
R004361,L002936,C00391,P00260,2026-03-18,38394,35322.48,Negotiated,1095,8,Declined,23,False,True,False,2
R004362,L002937,C00391,P00096,2024-12-26,212139,197289.27,Manual,1095,21,Pending,11,False,False,False,1
R004363,L002937,C00391,P00096,2025-12-26,212139,205774.83,Automatic,1095,25,Pending,29,False,True,True,2
R004364,L002937,C00391,P00096,2026-12-26,212139,226988.73,Negotiated,365,7,Completed,12,False,False,True,1
R004365,L002939,C00391,P00149,2024-02-23,167895,179647.65,Negotiated,730,14,Pending,2,False,False,True,2
R004366,L002939,C00391,P00149,2025-02-22,167895,141031.8,Negotiated,730,22,Completed,28,True,True,True,3
R004367,L002939,C00391,P00149,2026-02-22,167895,174610.8,Automatic,1095,20,Declined,19,False,True,True,1
R004368,L002940,C00392,P00034,2023-02-19,76593,75827.07,Automatic,730,2,Declined,30,False,True,True,0
R004369,L002940,C00392,P00034,2023-03-21,76593,65104.05,Negotiated,365,3,Declined,16,True,False,True,0
R004370,L002940,C00392,P00034,2023-04-20,76593,79656.72,Negotiated,1095,9,Pending,15,False,True,True,0
R004371,L002941,C00392,P00031,2023-04-08,51984,51464.16,Automatic,1095,14,Completed,1,True,True,False,1
R004372,L002941,C00392,P00031,2024-04-07,51984,49904.64,Negotiated,730,2,Pending,21,True,True,False,0
R004373,L002943,C00392,P00099,2023-08-15,13464,12656.16,Manual,730,13,Completed,23,False,False,True,1
R004374,L002943,C00392,P00099,2023-11-13,13464,13733.28,Negotiated,1095,2,Completed,19,False,False,False,2
R004375,L002943,C00392,P00099,2024-02-11,13464,14137.2,Manual,1095,16,Pending,21,False,True,True,2
